filename,location,num_annotators,time_h,time_min,time_sec,total_duration,washing_duration,movement_1,movement_2,movement_3,movement_4,movement_5,movement_6,movement_7,movement_0,ring,armband,long_nails
2020-06-29_05-23-22_camera102.csv,DataSet1,4,05,23,22,83.1,66.711.2,7.9,4.4,3.1,7.0,5.5,2.2,25.4,1,0,0
2020-06-29_06-30-03_camera102.csv,DataSet1,4,06,30,03,59.0,36.85.7,0.0,4.5,4.4,4.5,3.2,0.0,14.6,1,0,0
2020-06-29_07-00-05_camera102.csv,DataSet1,4,07,00,05,25.6,24.72.6,0.0,12.3,0.0,3.7,0.0,0.0,6.2,0,0,0
2020-06-29_07-00-55_camera102.csv,DataSet1,3,07,00,55,57.2,33.56.8,0.0,0.0,2.4,0.0,0.0,0.0,24.2,0,0,0
2020-06-29_08-04-37_camera102.csv,DataSet1,4,08,04,37,84.1,59.37.6,5.2,5.6,3.6,4.0,6.2,0.7,26.3,1,0,0
2020-06-29_08-33-30_camera102.csv,DataSet1,4,08,33,30,83.1,44.18.7,0.0,4.5,0.0,7.2,0.0,0.0,23.7,0,0,0
2020-06-29_09-30-54_camera102.csv,DataSet1,4,09,30,54,84.3,63.47.5,6.9,4.1,4.3,6.2,7.2,0.9,26.3,1,0,0
2020-06-29_11-36-50_camera102.csv,DataSet1,4,11,36,50,25.2,25.09.0,0.0,3.6,0.0,2.5,0.0,0.0,9.8,0,0,0
2020-06-29_12-36-16_camera102.csv,DataSet1,4,12,36,16,51.1,39.86.3,0.0,5.9,0.0,6.1,9.6,0.0,11.8,0,0,0
2020-06-29_13-18-15_camera102.csv,DataSet1,4,13,18,15,69.4,57.78.7,0.0,12.7,0.0,7.0,8.0,0.0,21.2,0,0,0
2020-06-29_14-02-47_camera102.csv,DataSet1,4,14,02,47,48.4,22.63.8,0.0,3.4,3.2,4.2,0.0,0.0,8.1,0,0,0
2020-06-29_14-30-35_camera102.csv,DataSet1,4,14,30,35,26.0,11.62.2,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0,0,0
2020-06-29_15-21-02_camera102.csv,DataSet1,4,15,21,02,78.2,57.15.3,4.6,4.1,3.5,4.5,5.9,0.8,28.5,1,0,0
2020-06-29_17-29-04_camera102.csv,DataSet1,4,17,29,04,28.6,14.50.0,0.0,0.0,0.0,0.0,2.9,0.0,11.5,0,0,0
2020-06-29_23-15-54_camera102.csv,DataSet1,4,23,15,54,74.2,52.57.6,6.5,4.0,2.1,3.9,3.8,1.9,22.6,1,0,0
2020-06-30_00-49-50_camera102.csv,DataSet1,4,00,49,50,110.1,56.42.5,9.0,6.0,10.0,4.4,2.7,0.6,21.2,0,0,0
2020-06-30_01-22-44_camera102.csv,DataSet1,4,01,22,44,67.6,41.12.7,0.0,9.4,0.0,6.5,9.6,0.0,12.9,0,0,0
2020-06-30_02-21-14_camera102.csv,DataSet1,4,02,21,14,20.8,19.610.5,7.1,0.3,0.0,0.0,0.0,0.0,1.7,0,0,0
2020-06-30_02-22-17_camera102.csv,DataSet1,3,02,22,17,40.2,23.61.6,0.0,0.0,0.0,0.0,0.0,0.3,21.8,0,0,0
2020-06-30_03-29-53_camera102.csv,DataSet1,4,03,29,53,60.7,52.45.3,5.3,5.9,7.0,5.9,7.5,0.7,14.9,0,0,0
2020-06-30_04-10-00_camera102.csv,DataSet1,4,04,10,00,97.6,88.59.4,7.5,10.2,12.3,6.5,6.8,0.7,35.0,0,0,0
2020-06-30_04-12-14_camera102.csv,DataSet1,4,04,12,14,79.1,61.83.0,7.4,8.1,9.4,6.1,3.2,0.7,23.8,0,0,0
2020-06-30_04-38-38_camera102.csv,DataSet1,4,04,38,38,49.3,49.15.2,8.3,10.7,7.9,7.1,4.8,0.0,5.1,0,0,0
2020-06-30_04-39-34_camera102.csv,DataSet1,3,04,39,34,28.2,16.30.0,0.0,0.0,0.0,0.0,0.0,0.3,16.0,0,0,0
2020-06-30_05-10-44_camera102.csv,DataSet1,4,05,10,44,88.3,88.12.2,12.4,5.7,0.0,7.4,2.8,0.0,57.5,1,0,0
2020-06-30_05-39-33_camera102.csv,DataSet1,4,05,39,33,100.4,83.19.4,2.9,6.9,9.1,11.0,12.4,0.8,30.5,1,0,0
2020-06-30_08-37-19_camera102.csv,DataSet1,4,08,37,19,27.2,20.33.9,0.0,0.0,4.5,0.0,0.0,0.0,11.9,0,0,0
2020-06-30_09-22-35_camera102.csv,DataSet1,4,09,22,35,53.5,53.37.3,6.3,21.0,2.3,0.0,0.0,0.0,16.4,0,0,0
2020-06-30_09-23-48_camera102.csv,DataSet1,3,09,23,48,61.1,44.81.3,0.0,0.0,0.0,0.0,0.9,0.3,42.3,0,0,0
2020-06-30_10-47-58_camera101.csv,DataSet1,2,10,47,58,35.2,33.93.6,8.7,4.9,7.0,5.2,0.0,0.0,4.5,0,0,0
2020-06-30_10-48-51_camera101.csv,DataSet1,2,10,48,51,37.5,14.90.0,0.0,0.0,0.0,0.0,0.0,0.1,14.8,0,0,0
2020-06-30_13-08-45_camera101.csv,DataSet1,2,13,08,45,40.8,28.62.8,3.3,1.6,4.7,2.6,0.0,0.2,13.5,0,0,0
2020-07-01_04-14-24_camera101.csv,DataSet1,2,04,14,24,25.5,14.70.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0,0,0
2020-07-01_07-13-30_camera101.csv,DataSet1,2,07,13,30,26.2,22.11.8,4.7,1.7,2.5,3.3,0.0,0.0,8.0,0,0,0
2020-07-01_07-14-10_camera101.csv,DataSet1,2,07,14,10,26.1,4.40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0,0,0
2020-07-01_11-05-03_camera101.csv,DataSet1,2,11,05,03,12.7,2.20.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0,0,0
2020-07-02_07-11-13_camera101.csv,DataSet1,2,07,11,13,26.5,14.90.0,0.0,0.0,0.0,0.0,0.0,0.2,14.7,0,0,0
2020-07-03_01-07-58_camera101.csv,DataSet1,2,01,07,58,36.9,8.80.5,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0,1,0
2020-07-03_01-43-21_camera101.csv,DataSet1,2,01,43,21,20.6,12.60.0,0.0,0.0,0.0,0.0,0.0,0.1,12.5,0,0,0
2020-07-03_08-38-53_camera101.csv,DataSet1,2,08,38,53,30.1,20.50.0,0.0,0.0,0.0,0.0,0.0,0.2,20.3,0,0,0
2020-07-04_02-12-05_camera101.csv,DataSet1,2,02,12,05,23.6,11.20.0,0.0,0.0,0.0,0.0,0.0,0.2,11.0,0,0,0
2020-07-04_08-09-33_camera101.csv,DataSet1,2,08,09,33,39.2,25.34.3,5.0,0.0,2.3,3.9,0.0,0.2,9.6,0,0,0
2020-07-05_03-46-19_camera101.csv,DataSet1,2,03,46,19,21.2,8.52.6,0.0,0.0,0.0,0.0,0.0,0.1,5.7,0,0,0
2020-07-06_04-54-01_camera101.csv,DataSet1,2,04,54,01,24.0,13.80.7,0.0,0.0,0.9,0.0,0.0,0.0,12.2,0,1,0
2020-07-08_00-57-43_camera101.csv,DataSet1,2,00,57,43,42.1,5.30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0,0,0
2020-07-08_10-51-07_camera101.csv,DataSet1,2,10,51,07,57.3,44.33.2,2.8,0.0,1.3,0.0,0.0,0.0,37.1,0,0,0
2020-07-09_01-00-04_camera101.csv,DataSet1,1,01,00,04,14.4,2.91.1,0.0,0.1,0.0,0.0,0.0,0.0,1.7,0,0,0
2020-07-09_04-10-08_camera101.csv,DataSet1,2,04,10,08,53.9,34.81.8,3.6,2.2,0.0,2.5,2.6,0.0,22.2,0,0,0
2020-07-09_11-09-53_camera101.csv,DataSet1,2,11,09,53,46.6,32.04.5,3.7,2.0,1.8,4.3,0.9,0.0,14.8,0,0,0
2020-07-11_02-45-56_camera101.csv,DataSet1,2,02,45,56,26.6,23.65.3,8.0,4.9,0.0,0.0,0.0,0.0,5.5,0,0,0
2020-07-11_02-46-41_camera101.csv,DataSet1,2,02,46,41,30.0,5.90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0,0,0
2020-07-11_03-18-24_camera101.csv,DataSet1,2,03,18,24,32.2,19.02.4,4.7,0.0,0.0,2.8,0.0,0.2,8.9,0,0,0
2020-07-11_05-30-48_camera101.csv,DataSet1,2,05,30,48,56.8,42.33.5,3.4,5.4,8.0,7.2,4.4,0.2,10.1,0,0,0
2020-07-11_06-43-43_camera101.csv,DataSet1,2,06,43,43,45.4,37.21.6,3.9,4.7,3.1,4.1,3.9,0.2,15.7,0,0,0
2020-07-13_03-16-11_camera101.csv,DataSet1,1,03,16,11,26.2,1.20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,0
2020-07-14_02-27-13_camera101.csv,DataSet1,2,02,27,13,25.6,9.51.3,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0,0,0
2020-07-16_01-12-15_camera101.csv,DataSet1,2,01,12,15,25.0,9.21.4,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0,0,0
2020-07-16_03-42-45_camera101.csv,DataSet1,2,03,42,45,35.7,14.22.3,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0,0,0
2020-07-16_04-38-15_camera101.csv,DataSet1,2,04,38,15,37.9,34.51.3,3.4,1.1,0.0,2.4,0.0,0.0,26.3,0,0,0
2020-07-17_06-19-35_camera101.csv,DataSet1,2,06,19,35,33.6,22.00.7,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0,0,0
2020-07-19_06-14-50_camera101.csv,DataSet1,2,06,14,50,50.0,49.15.5,4.9,3.6,7.3,4.8,6.9,0.0,16.0,0,0,0
2020-07-20_07-13-40_camera101.csv,DataSet1,2,07,13,40,50.2,39.32.0,5.5,3.7,4.2,7.7,4.9,0.0,11.3,0,0,0
2020-07-21_19-45-11_camera101.csv,DataSet1,2,19,45,11,22.7,9.41.2,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0,0,0
2020-07-22_14-39-40_camera101.csv,DataSet1,2,14,39,40,6.2,5.00.4,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0,0,0
2020-07-22_14-44-42_camera101.csv,DataSet1,2,14,44,42,30.1,8.20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0,0,0
2020-07-22_14-47-48_camera101.csv,DataSet1,2,14,47,48,25.8,14.42.1,5.4,2.4,0.9,0.0,0.0,0.0,3.6,0,0,0
